dataset	ID	subject	session	run	gender	age	genotype	strain	condition	mediso_ctl	Field	Coil	sequence	TR	TE	FA	volume	year	anesthesia	ventilation	dataset_ref	dataset_DOI	publication_PMID	publication_DOI	diagnostic
CSD1	525	4387	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	526	4387	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	527	4389	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	528	4389	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	529	4390	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	530	4390	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	531	4391	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	532	4391	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	533	4392	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	534	4392	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	535	4393	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	536	4393	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	537	4394	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	538	4394	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	539	4395	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	540	4395	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	541	4396	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	542	4396	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	543	4397	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	544	4397	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	545	4398	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	546	4398	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	547	4399	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	548	4399	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	549	4400	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	550	4401	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	551	4401	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	552	4402	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	553	4402	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	554	4405	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	555	4405	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	556	4406	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	557	4406	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	558	4407	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	559	4424	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	560	4424	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	561	4425	1	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	562	4425	2	1	M	3	wild-type	B6	CPS_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	563	4426	1	1	M	3	wild-type	B6	CPS_exp	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
CSD1	564	4426	2	1	M	3	wild-type	B6	CPS_exp	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/CSD_MRI_MOUSE	NA	27520750	10.1016/j.neuroimage.2016.08.013	pass
